Date,Session,Previous_Day_Minus_25,Previous_Day_Minus_50,Previous_Day_High,Previous_Day_Low
2024-10-23,Asian,8744.9,8747.5,8746.35,8727.24
2024-10-23,London,8744.9,8747.5,8746.35,8727.24
2024-10-23,NY,8744.9,8747.5,8746.35,8727.24
2024-10-24,Asian,8762.28,8764.96,8764.87,8746.03
2024-10-24,London,8762.28,8764.96,8764.87,8746.03
2024-10-24,NY,8762.28,8764.96,8764.87,8746.03
2024-10-25,Asian,8784.56,8787.88,8786.12,8764.9
2024-10-25,London,8784.56,8787.88,8786.12,8764.9
2024-10-25,NY,8784.56,8787.88,8786.12,8764.9
2024-10-28,Asian,8801.27,8803.47,8803.28,8786.65
2024-10-28,London,8801.27,8803.47,8803.28,8786.65
2024-10-28,NY,8801.27,8803.47,8803.28,8786.65
2024-10-29,Asian,8819.06,8821.72,8821.03,8802.77
2024-10-29,London,8819.06,8821.72,8821.03,8802.77
2024-10-29,NY,8819.06,8821.72,8821.03,8802.77
2024-10-30,Asian,8836.23,8838.34,8839.27,8820.6
2024-10-30,London,8836.23,8838.34,8839.27,8820.6
2024-10-30,NY,8836.23,8838.34,8839.27,8820.6
2024-10-31,Asian,8855.96,8858.46,8857.7,8839.38
2024-10-31,London,8855.96,8858.46,8857.7,8839.38
2024-10-31,NY,8855.96,8858.46,8857.7,8839.38
2024-11-01,Asian,8876.79,8879.58,8877.45,8857.24
2024-11-01,London,8876.79,8879.58,8877.45,8857.24
2024-11-01,NY,8876.79,8879.58,8877.45,8857.24
2024-11-04,Asian,8895.38,8898.11,8896.09,8876.93
2024-11-04,London,8895.38,8898.11,8896.09,8876.93
2024-11-04,NY,8895.38,8898.11,8896.09,8876.93
2024-11-05,Asian,8912.13,8914.76,8914.57,8895.36
2024-11-05,London,8912.13,8914.76,8914.57,8895.36
2024-11-05,NY,8912.13,8914.76,8914.57,8895.36
2024-11-06,Asian,8931.19,8933.95,8933.27,8914.36
2024-11-06,London,8931.19,8933.95,8933.27,8914.36
2024-11-06,NY,8931.19,8933.95,8933.27,8914.36
2024-11-07,Asian,8951.98,8954.78,8953.39,8934.14
2024-11-07,London,8951.98,8954.78,8953.39,8934.14
2024-11-07,NY,8951.98,8954.78,8953.39,8934.14
2024-11-08,Asian,8970.18,8972.78,8972.68,8953.69
2024-11-08,London,8970.18,8972.78,8972.68,8953.69
2024-11-08,NY,8970.18,8972.78,8972.68,8953.69
2024-11-11,Asian,8987.38,8989.57,8989.25,8972.5
2024-11-11,London,8987.38,8989.57,8989.25,8972.5
2024-11-11,NY,8987.38,8989.57,8989.25,8972.5
2024-11-12,Asian,9004.4,9006.78,9006.18,8987.8
2024-11-12,London,9004.4,9006.78,9006.18,8987.8
2024-11-12,NY,9004.4,9006.78,9006.18,8987.8
2024-11-13,Asian,9022.66,9025.24,9023.23,9006.09
2024-11-13,London,9022.66,9025.24,9023.23,9006.09
2024-11-13,NY,9022.66,9025.24,9023.23,9006.09
2024-11-14,Asian,9042.06,9045.04,9042.4,9022.59
2024-11-14,London,9042.06,9045.04,9042.4,9022.59
2024-11-14,NY,9042.06,9045.04,9042.4,9022.59
2024-11-15,Asian,9058.69,9061.24,9061.41,9040.69
2024-11-15,London,9058.69,9061.24,9061.41,9040.69
2024-11-15,NY,9058.69,9061.24,9061.41,9040.69
2024-11-18,Asian,9077.38,9079.83,9078.75,9060.74
2024-11-18,London,9077.38,9079.83,9078.75,9060.74
2024-11-18,NY,9077.38,9079.83,9078.75,9060.74
2024-11-19,Asian,9095.99,9098.58,9097.18,9078.51
2024-11-19,London,9095.99,9098.58,9097.18,9078.51
2024-11-19,NY,9095.99,9098.58,9097.18,9078.51
2024-11-20,Asian,9111.89,9114.09,9113.73,9096.48
2024-11-20,London,9111.89,9114.09,9113.73,9096.48
2024-11-20,NY,9111.89,9114.09,9113.73,9096.48
2024-11-21,Asian,9129.99,9132.7,9131.39,9113.08
2024-11-21,London,9129.99,9132.7,9131.39,9113.08
2024-11-21,NY,9129.99,9132.7,9131.39,9113.08
2024-11-22,Asian,9149.71,9152.18,9151.57,9132.1
2024-11-22,London,9149.71,9152.18,9151.57,9132.1
2024-11-22,NY,9149.71,9152.18,9151.57,9132.1
2024-11-25,Asian,9172.67,9175.02,9170.32,9151.59
2024-11-25,London,9172.67,9175.02,9170.32,9151.59
2024-11-25,NY,9172.67,9175.02,9170.32,9151.59
2024-11-26,Asian,9187.09,9189.82,9188.44,9169.69
2024-11-26,London,9187.09,9189.82,9188.44,9169.69
2024-11-26,NY,9187.09,9189.82,9188.44,9169.69
2024-11-27,Asian,9203.28,9205.64,9205.15,9187.98
2024-11-27,London,9203.28,9205.64,9205.15,9187.98
2024-11-27,NY,9203.28,9205.64,9205.15,9187.98
2024-11-28,Asian,9223.45,9226.42,9225.54,9204.43
2024-11-28,London,9223.45,9226.42,9225.54,9204.43
2024-11-28,NY,9223.45,9226.42,9225.54,9204.43
2024-11-29,Asian,9240.62,9243.16,9242.31,9225.1
2024-11-29,London,9240.62,9243.16,9242.31,9225.1
2024-11-29,NY,9240.62,9243.16,9242.31,9225.1
2024-12-02,Asian,9256.88,9259.3,9257.92,9242.22
2024-12-02,London,9256.88,9259.3,9257.92,9242.22
2024-12-02,NY,9256.88,9259.3,9257.92,9242.22
2024-12-03,Asian,9272.24,9274.37,9273.29,9257.94
2024-12-03,London,9272.24,9274.37,9273.29,9257.94
2024-12-03,NY,9272.24,9274.37,9273.29,9257.94
2024-12-04,Asian,9289.83,9292.51,9292.29,9273.23
2024-12-04,London,9289.83,9292.51,9292.29,9273.23
2024-12-04,NY,9289.83,9292.51,9292.29,9273.23
2024-12-05,Asian,9308.74,9311.37,9311.5,9291.74
2024-12-05,London,9308.74,9311.37,9311.5,9291.74
2024-12-05,NY,9308.74,9311.37,9311.5,9291.74
2024-12-06,Asian,9328.62,9331.54,9329.78,9311.79
2024-12-06,London,9328.62,9331.54,9329.78,9311.79
2024-12-06,NY,9328.62,9331.54,9329.78,9311.79
2024-12-09,Asian,9348.33,9351.16,9349.3,9329.46
2024-12-09,London,9348.33,9351.16,9349.3,9329.46
2024-12-09,NY,9348.33,9351.16,9349.3,9329.46
2024-12-10,Asian,9368.64,9371.5,9371.09,9349.06
2024-12-10,London,9368.64,9371.5,9371.09,9349.06
2024-12-10,NY,9368.64,9371.5,9371.09,9349.06
2024-12-11,Asian,9388.72,9391.31,9390.74,9370.74
2024-12-11,London,9388.72,9391.31,9390.74,9370.74
2024-12-11,NY,9388.72,9391.31,9390.74,9370.74
2024-12-12,Asian,9407.66,9410.38,9410.76,9390.97
2024-12-12,London,9407.66,9410.38,9410.76,9390.97
2024-12-12,NY,9407.66,9410.38,9410.76,9390.97
2024-12-13,Asian,9429.5,9432.27,9433.8,9411.16
2024-12-13,London,9429.5,9432.27,9433.8,9411.16
2024-12-13,NY,9429.5,9432.27,9433.8,9411.16
2024-12-16,Asian,9449.24,9451.92,9451.43,9433.1
2024-12-16,London,9449.24,9451.92,9451.43,9433.1
2024-12-16,NY,9449.24,9451.92,9451.43,9433.1
2024-12-17,Asian,9464.89,9467.05,9467.81,9451.46
2024-12-17,London,9464.89,9467.05,9467.81,9451.46
2024-12-17,NY,9464.89,9467.05,9467.81,9451.46
2024-12-18,Asian,9484.36,9486.95,9487.52,9467.53
2024-12-18,London,9484.36,9486.95,9487.52,9467.53
2024-12-18,NY,9484.36,9486.95,9487.52,9467.53
2024-12-19,Asian,9502.7,9505.15,9504.71,9486.9
2024-12-19,London,9502.7,9505.15,9504.71,9486.9
2024-12-19,NY,9502.7,9505.15,9504.71,9486.9
2024-12-20,Asian,9521.36,9523.81,9523.01,9504.65
2024-12-20,London,9521.36,9523.81,9523.01,9504.65
2024-12-20,NY,9521.36,9523.81,9523.01,9504.65
2024-12-23,Asian,9540.28,9543.15,9541.53,9522.13
2024-12-23,London,9540.28,9543.15,9541.53,9522.13
2024-12-23,NY,9540.28,9543.15,9541.53,9522.13
2024-12-24,Asian,9554.32,9556.65,9557.53,9540.2
2024-12-24,London,9554.32,9556.65,9557.53,9540.2
2024-12-24,NY,9554.32,9556.65,9557.53,9540.2
2024-12-25,Asian,9574.38,9576.86,9576.0,9557.34
2024-12-25,London,9574.38,9576.86,9576.0,9557.34
2024-12-25,NY,9574.38,9576.86,9576.0,9557.34
2024-12-26,Asian,9592.83,9595.6,9593.56,9575.64
2024-12-26,London,9592.83,9595.6,9593.56,9575.64
2024-12-26,NY,9592.83,9595.6,9593.56,9575.64
2024-12-27,Asian,9612.89,9615.68,9614.1,9593.88
2024-12-27,London,9612.89,9615.68,9614.1,9593.88
2024-12-27,NY,9612.89,9615.68,9614.1,9593.88
2024-12-30,Asian,9634.4,9637.51,9635.06,9614.42
2024-12-30,London,9634.4,9637.51,9635.06,9614.42
2024-12-30,NY,9634.4,9637.51,9635.06,9614.42
2024-12-31,Asian,9652.7,9654.76,9650.65,9634.29
2024-12-31,London,9652.7,9654.76,9650.65,9634.29
2024-12-31,NY,9652.7,9654.76,9650.65,9634.29
2025-01-01,Asian,9668.54,9671.33,9670.05,9649.9
2025-01-01,London,9668.54,9671.33,9670.05,9649.9
2025-01-01,NY,9668.54,9671.33,9670.05,9649.9
2025-01-02,Asian,9688.1,9690.81,9689.31,9669.21
2025-01-02,London,9688.1,9690.81,9689.31,9669.21
2025-01-02,NY,9688.1,9690.81,9689.31,9669.21
2025-01-03,Asian,9707.75,9710.7,9708.73,9689.26
2025-01-03,London,9707.75,9710.7,9708.73,9689.26
2025-01-03,NY,9707.75,9710.7,9708.73,9689.26
2025-01-06,Asian,9725.64,9728.21,9728.45,9708.81
2025-01-06,London,9725.64,9728.21,9728.45,9708.81
2025-01-06,NY,9725.64,9728.21,9728.45,9708.81
2025-01-07,Asian,9750.24,9752.74,9747.75,9728.66
2025-01-07,London,9750.24,9752.74,9747.75,9728.66
2025-01-07,NY,9750.24,9752.74,9747.75,9728.66
2025-01-08,Asian,9765.22,9768.07,9764.34,9747.77
2025-01-08,London,9765.22,9768.07,9764.34,9747.77
2025-01-08,NY,9765.22,9768.07,9764.34,9747.77
2025-01-09,Asian,9782.42,9785.28,9783.59,9764.4
2025-01-09,London,9782.42,9785.28,9783.59,9764.4
2025-01-09,NY,9782.42,9785.28,9783.59,9764.4
2025-01-10,Asian,9800.67,9803.08,9803.46,9783.03
2025-01-10,London,9800.67,9803.08,9803.46,9783.03
2025-01-10,NY,9800.67,9803.08,9803.46,9783.03
2025-01-13,Asian,9820.85,9823.63,9823.04,9804.1
2025-01-13,London,9820.85,9823.63,9823.04,9804.1
2025-01-13,NY,9820.85,9823.63,9823.04,9804.1
2025-01-14,Asian,9840.36,9842.92,9842.88,9823.32
2025-01-14,London,9840.36,9842.92,9842.88,9823.32
2025-01-14,NY,9840.36,9842.92,9842.88,9823.32
2025-01-15,Asian,9860.6,9863.55,9862.41,9843.16
2025-01-15,London,9860.6,9863.55,9862.41,9843.16
2025-01-15,NY,9860.6,9863.55,9862.41,9843.16
2025-01-16,Asian,9878.99,9881.53,9881.75,9862.79
2025-01-16,London,9878.99,9881.53,9881.75,9862.79
2025-01-16,NY,9878.99,9881.53,9881.75,9862.79
2025-01-17,Asian,9900.16,9902.99,9903.06,9882.47
2025-01-17,London,9900.16,9902.99,9903.06,9882.47
2025-01-17,NY,9900.16,9902.99,9903.06,9882.47
2025-01-20,Asian,9917.98,9920.49,9920.72,9901.59
2025-01-20,London,9917.98,9920.49,9920.72,9901.59
2025-01-20,NY,9917.98,9920.49,9920.72,9901.59
2025-01-21,Asian,9939.19,9942.07,9941.48,9919.47
2025-01-21,London,9939.19,9942.07,9941.48,9919.47
2025-01-21,NY,9939.19,9942.07,9941.48,9919.47
2025-01-22,Asian,9959.71,9962.71,9962.18,9941.25
2025-01-22,London,9959.71,9962.71,9962.18,9941.25
2025-01-22,NY,9959.71,9962.71,9962.18,9941.25
2025-01-23,Asian,9974.53,9976.78,9974.99,9960.96
2025-01-23,London,9974.53,9976.78,9974.99,9960.96
2025-01-23,NY,9974.53,9976.78,9974.99,9960.96
2025-01-24,Asian,9991.99,9994.61,9993.19,9974.58
2025-01-24,London,9991.99,9994.61,9993.19,9974.58
2025-01-24,NY,9991.99,9994.61,9993.19,9974.58
2025-01-27,Asian,10009.43,10011.81,10009.83,9992.59
2025-01-27,London,10009.43,10011.81,10009.83,9992.59
2025-01-27,NY,10009.43,10011.81,10009.83,9992.59
2025-01-28,Asian,10027.08,10030.15,10029.23,10008.24
2025-01-28,London,10027.08,10030.15,10029.23,10008.24
2025-01-28,NY,10027.08,10030.15,10029.23,10008.24
2025-01-29,Asian,10043.34,10045.66,10046.01,10028.49
2025-01-29,London,10043.34,10045.66,10046.01,10028.49
2025-01-29,NY,10043.34,10045.66,10046.01,10028.49
2025-01-30,Asian,10058.77,10060.93,10061.43,10045.83
2025-01-30,London,10058.77,10060.93,10061.43,10045.83
2025-01-30,NY,10058.77,10060.93,10061.43,10045.83
2025-01-31,Asian,10077.55,10079.88,10078.73,10061.06
2025-01-31,London,10077.55,10079.88,10078.73,10061.06
2025-01-31,NY,10077.55,10079.88,10078.73,10061.06
2025-02-03,Asian,10098.88,10101.83,10100.32,10078.8
2025-02-03,London,10098.88,10101.83,10100.32,10078.8
2025-02-03,NY,10098.88,10101.83,10100.32,10078.8
2025-02-04,Asian,10113.7,10116.01,10117.0,10099.08
2025-02-04,London,10113.7,10116.01,10117.0,10099.08
2025-02-04,NY,10113.7,10116.01,10117.0,10099.08
2025-02-05,Asian,10135.68,10138.73,10137.16,10117.45
2025-02-05,London,10135.68,10138.73,10137.16,10117.45
2025-02-05,NY,10135.68,10138.73,10137.16,10117.45
2025-02-06,Asian,10152.56,10154.88,10154.33,10136.72
2025-02-06,London,10152.56,10154.88,10154.33,10136.72
2025-02-06,NY,10152.56,10154.88,10154.33,10136.72
2025-02-07,Asian,10172.24,10175.12,10174.91,10154.18
2025-02-07,London,10172.24,10175.12,10174.91,10154.18
2025-02-07,NY,10172.24,10175.12,10174.91,10154.18
2025-02-10,Asian,10190.69,10193.33,10192.32,10174.28
2025-02-10,London,10190.69,10193.33,10192.32,10174.28
2025-02-10,NY,10190.69,10193.33,10192.32,10174.28
2025-02-11,Asian,10207.5,10210.2,10209.54,10192.08
2025-02-11,London,10207.5,10210.2,10209.54,10192.08
2025-02-11,NY,10207.5,10210.2,10209.54,10192.08
2025-02-12,Asian,10226.2,10228.73,10227.55,10209.62
2025-02-12,London,10226.2,10228.73,10227.55,10209.62
2025-02-12,NY,10226.2,10228.73,10227.55,10209.62
2025-02-13,Asian,10242.49,10244.86,10244.79,10227.02
2025-02-13,London,10242.49,10244.86,10244.79,10227.02
2025-02-13,NY,10242.49,10244.86,10244.79,10227.02
2025-02-14,Asian,10260.35,10262.94,10262.36,10244.17
2025-02-14,London,10260.35,10262.94,10262.36,10244.17
2025-02-14,NY,10260.35,10262.94,10262.36,10244.17
2025-02-17,Asian,10278.4,10281.2,10279.26,10261.49
2025-02-17,London,10278.4,10281.2,10279.26,10261.49
2025-02-17,NY,10278.4,10281.2,10279.26,10261.49
2025-02-18,Asian,10292.32,10294.35,10294.99,10277.94
2025-02-18,London,10292.32,10294.35,10294.99,10277.94
2025-02-18,NY,10292.32,10294.35,10294.99,10277.94
2025-02-19,Asian,10309.81,10312.38,10312.76,10294.09
2025-02-19,London,10309.81,10312.38,10312.76,10294.09
2025-02-19,NY,10309.81,10312.38,10312.76,10294.09
2025-02-20,Asian,10330.63,10333.3,10332.43,10312.83
2025-02-20,London,10330.63,10333.3,10332.43,10312.83
2025-02-20,NY,10330.63,10333.3,10332.43,10312.83
2025-02-21,Asian,10348.01,10350.56,10350.27,10331.8
2025-02-21,London,10348.01,10350.56,10350.27,10331.8
2025-02-21,NY,10348.01,10350.56,10350.27,10331.8
2025-02-24,Asian,10366.69,10369.48,10368.94,10348.93
2025-02-24,London,10366.69,10369.48,10368.94,10348.93
2025-02-24,NY,10366.69,10369.48,10368.94,10348.93
2025-02-25,Asian,10387.49,10390.29,10388.48,10369.96
2025-02-25,London,10387.49,10390.29,10388.48,10369.96
2025-02-25,NY,10387.49,10390.29,10388.48,10369.96
2025-02-26,Asian,10405.13,10407.81,10407.67,10388.53
2025-02-26,London,10405.13,10407.81,10407.67,10388.53
2025-02-26,NY,10405.13,10407.81,10407.67,10388.53
2025-02-27,Asian,10421.73,10424.33,10424.1,10406.3
2025-02-27,London,10421.73,10424.33,10424.1,10406.3
2025-02-27,NY,10421.73,10424.33,10424.1,10406.3
2025-02-28,Asian,10442.56,10445.38,10444.06,10424.76
2025-02-28,London,10442.56,10445.38,10444.06,10424.76
2025-02-28,NY,10442.56,10445.38,10444.06,10424.76
2025-03-03,Asian,10460.54,10463.39,10462.27,10443.14
2025-03-03,London,10460.54,10463.39,10462.27,10443.14
2025-03-03,NY,10460.54,10463.39,10462.27,10443.14
2025-03-04,Asian,10478.62,10481.15,10480.79,10462.47
2025-03-04,London,10478.62,10481.15,10480.79,10462.47
2025-03-04,NY,10478.62,10481.15,10480.79,10462.47
2025-03-05,Asian,10496.91,10499.49,10497.73,10480.69
2025-03-05,London,10496.91,10499.49,10497.73,10480.69
2025-03-05,NY,10496.91,10499.49,10497.73,10480.69
2025-03-06,Asian,10512.22,10514.31,10515.03,10497.47
2025-03-06,London,10512.22,10514.31,10515.03,10497.47
2025-03-06,NY,10512.22,10514.31,10515.03,10497.47
2025-03-07,Asian,10528.89,10531.53,10529.72,10513.68
2025-03-07,London,10528.89,10531.53,10529.72,10513.68
2025-03-07,NY,10528.89,10531.53,10529.72,10513.68
2025-03-10,Asian,10546.81,10549.39,10547.99,10528.44
2025-03-10,London,10546.81,10549.39,10547.99,10528.44
2025-03-10,NY,10546.81,10549.39,10547.99,10528.44
2025-03-11,Asian,10563.58,10566.12,10566.03,10547.13
2025-03-11,London,10563.58,10566.12,10566.03,10547.13
2025-03-11,NY,10563.58,10566.12,10566.03,10547.13
2025-03-12,Asian,10581.58,10584.37,10582.68,10563.79
2025-03-12,London,10581.58,10584.37,10582.68,10563.79
2025-03-12,NY,10581.58,10584.37,10582.68,10563.79
2025-03-13,Asian,10597.73,10600.22,10600.23,10582.66
2025-03-13,London,10597.73,10600.22,10600.23,10582.66
2025-03-13,NY,10597.73,10600.22,10600.23,10582.66
2025-03-14,Asian,10615.59,10618.03,10617.52,10599.5
2025-03-14,London,10615.59,10618.03,10617.52,10599.5
2025-03-14,NY,10615.59,10618.03,10617.52,10599.5
2025-03-17,Asian,10635.4,10638.07,10637.75,10616.42
2025-03-17,London,10635.4,10638.07,10637.75,10616.42
2025-03-17,NY,10635.4,10638.07,10637.75,10616.42
2025-03-18,Asian,10653.13,10655.44,10655.69,10637.23
2025-03-18,London,10653.13,10655.44,10655.69,10637.23
2025-03-18,NY,10653.13,10655.44,10655.69,10637.23
2025-03-19,Asian,10671.51,10674.12,10673.07,10656.03
2025-03-19,London,10671.51,10674.12,10673.07,10656.03
2025-03-19,NY,10671.51,10674.12,10673.07,10656.03
2025-03-20,Asian,10688.6,10691.19,10689.72,10672.36
2025-03-20,London,10688.6,10691.19,10689.72,10672.36
2025-03-20,NY,10688.6,10691.19,10689.72,10672.36
2025-03-21,Asian,10707.06,10709.91,10708.43,10689.1
2025-03-21,London,10707.06,10709.91,10708.43,10689.1
2025-03-21,NY,10707.06,10709.91,10708.43,10689.1
2025-03-24,Asian,10725.56,10728.18,10727.64,10708.4
2025-03-24,London,10725.56,10728.18,10727.64,10708.4
2025-03-24,NY,10725.56,10728.18,10727.64,10708.4
2025-03-25,Asian,10745.43,10748.07,10747.14,10727.26
2025-03-25,London,10745.43,10748.07,10747.14,10727.26
2025-03-25,NY,10745.43,10748.07,10747.14,10727.26
2025-03-26,Asian,10762.84,10765.39,10764.16,10747.25
2025-03-26,London,10762.84,10765.39,10764.16,10747.25
2025-03-26,NY,10762.84,10765.39,10764.16,10747.25
2025-03-27,Asian,10779.77,10782.38,10782.09,10763.59
2025-03-27,London,10779.77,10782.38,10782.09,10763.59
2025-03-27,NY,10779.77,10782.38,10782.09,10763.59
2025-03-28,Asian,10798.07,10800.73,10799.26,10780.26
2025-03-28,London,10798.07,10800.73,10799.26,10780.26
2025-03-28,NY,10798.07,10800.73,10799.26,10780.26
2025-03-31,Asian,10816.53,10819.36,10818.86,10798.45
2025-03-31,London,10816.53,10819.36,10818.86,10798.45
2025-03-31,NY,10816.53,10819.36,10818.86,10798.45
2025-04-01,Asian,10835.71,10838.38,10838.55,10818.63
2025-04-01,London,10835.71,10838.38,10838.55,10818.63
2025-04-01,NY,10835.71,10838.38,10838.55,10818.63
2025-04-02,Asian,10856.43,10859.22,10857.89,10838.49
2025-04-02,London,10856.43,10859.22,10857.89,10838.49
2025-04-02,NY,10856.43,10859.22,10857.89,10838.49
2025-04-03,Asian,10874.39,10876.85,10875.55,10857.35
2025-04-03,London,10874.39,10876.85,10875.55,10857.35
2025-04-03,NY,10874.39,10876.85,10875.55,10857.35
2025-04-04,Asian,10888.9,10890.9,10890.82,10875.12
2025-04-04,London,10888.9,10890.9,10890.82,10875.12
2025-04-04,NY,10888.9,10890.9,10890.82,10875.12
2025-04-07,Asian,10906.98,10909.68,10908.24,10890.11
2025-04-07,London,10906.98,10909.68,10908.24,10890.11
2025-04-07,NY,10906.98,10909.68,10908.24,10890.11
2025-04-08,Asian,10923.8,10925.97,10927.13,10908.18
2025-04-08,London,10923.8,10925.97,10927.13,10908.18
2025-04-08,NY,10923.8,10925.97,10927.13,10908.18
2025-04-09,Asian,10944.86,10947.48,10946.56,10927.16
2025-04-09,London,10944.86,10947.48,10946.56,10927.16
2025-04-09,NY,10944.86,10947.48,10946.56,10927.16
2025-04-10,Asian,10964.01,10966.84,10966.55,10946.41
2025-04-10,London,10964.01,10966.84,10966.55,10946.41
2025-04-10,NY,10964.01,10966.84,10966.55,10946.41
2025-04-11,Asian,10982.77,10985.25,10985.33,10966.79
2025-04-11,London,10982.77,10985.25,10985.33,10966.79
2025-04-11,NY,10982.77,10985.25,10985.33,10966.79
2025-04-14,Asian,11006.74,11010.01,11006.82,10986.17
2025-04-14,London,11006.74,11010.01,11006.82,10986.17
2025-04-14,NY,11006.74,11010.01,11006.82,10986.17
2025-04-15,Asian,11025.04,11027.88,11025.77,11007.3
2025-04-15,London,11025.04,11027.88,11025.77,11007.3
2025-04-15,NY,11025.04,11027.88,11025.77,11007.3
2025-04-16,Asian,11042.8,11045.35,11045.46,11025.62
2025-04-16,London,11042.8,11045.35,11045.46,11025.62
2025-04-16,NY,11042.8,11045.35,11045.46,11025.62
2025-04-17,Asian,11062.31,11064.92,11064.17,11045.62
2025-04-17,London,11062.31,11064.92,11064.17,11045.62
2025-04-17,NY,11062.31,11064.92,11064.17,11045.62
2025-04-18,Asian,11083.33,11086.42,11084.73,11064.2
2025-04-18,London,11083.33,11086.42,11084.73,11064.2
2025-04-18,NY,11083.33,11086.42,11084.73,11064.2
2025-04-21,Asian,11101.54,11104.21,11104.6,11084.01
2025-04-21,London,11101.54,11104.21,11104.6,11084.01
2025-04-21,NY,11101.54,11104.21,11104.6,11084.01
2025-04-22,Asian,11120.75,11123.2,11122.32,11105.04
2025-04-22,London,11120.75,11123.2,11122.32,11105.04
2025-04-22,NY,11120.75,11123.2,11122.32,11105.04
2025-04-23,Asian,11138.38,11140.85,11141.46,11122.87
2025-04-23,London,11138.38,11140.85,11141.46,11122.87
2025-04-23,NY,11138.38,11140.85,11141.46,11122.87
2025-04-24,Asian,11156.05,11158.42,11157.02,11141.59
2025-04-24,London,11156.05,11158.42,11157.02,11141.59
2025-04-24,NY,11156.05,11158.42,11157.02,11141.59
2025-04-25,Asian,11173.88,11176.37,11175.18,11157.7
2025-04-25,London,11173.88,11176.37,11175.18,11157.7
2025-04-25,NY,11173.88,11176.37,11175.18,11157.7
2025-04-28,Asian,11192.25,11195.01,11193.91,11174.29
2025-04-28,London,11192.25,11195.01,11193.91,11174.29
2025-04-28,NY,11192.25,11195.01,11193.91,11174.29
2025-04-29,Asian,11210.65,11213.41,11213.56,11194.18
2025-04-29,London,11210.65,11213.41,11213.56,11194.18
2025-04-29,NY,11210.65,11213.41,11213.56,11194.18
2025-04-30,Asian,11228.61,11231.15,11230.28,11213.39
2025-04-30,London,11228.61,11231.15,11230.28,11213.39
2025-04-30,NY,11228.61,11231.15,11230.28,11213.39
2025-05-01,Asian,11245.9,11248.19,11248.17,11230.89
2025-05-01,London,11245.9,11248.19,11248.17,11230.89
2025-05-01,NY,11245.9,11248.19,11248.17,11230.89
2025-05-02,Asian,11266.59,11269.57,11269.08,11247.42
2025-05-02,London,11266.59,11269.57,11269.08,11247.42
2025-05-02,NY,11266.59,11269.57,11269.08,11247.42
2025-05-05,Asian,11284.42,11287.16,11286.87,11267.8
2025-05-05,London,11284.42,11287.16,11286.87,11267.8
2025-05-05,NY,11284.42,11287.16,11286.87,11267.8
2025-05-06,Asian,11303.63,11306.4,11304.76,11286.59
2025-05-06,London,11303.63,11306.4,11304.76,11286.59
2025-05-06,NY,11303.63,11306.4,11304.76,11286.59
2025-05-07,Asian,11321.46,11324.01,11324.87,11304.23
2025-05-07,London,11321.46,11324.01,11324.87,11304.23
2025-05-07,NY,11321.46,11324.01,11324.87,11304.23
2025-05-08,Asian,11340.83,11343.22,11342.27,11324.82
2025-05-08,London,11340.83,11343.22,11342.27,11324.82
2025-05-08,NY,11340.83,11343.22,11342.27,11324.82
2025-05-09,Asian,11358.8,11361.39,11360.93,11342.28
2025-05-09,London,11358.8,11361.39,11360.93,11342.28
2025-05-09,NY,11358.8,11361.39,11360.93,11342.28
2025-05-12,Asian,11381.11,11383.34,11378.88,11360.77
2025-05-12,London,11381.11,11383.34,11378.88,11360.77
2025-05-12,NY,11381.11,11383.34,11378.88,11360.77
2025-05-13,Asian,11395.04,11397.69,11397.87,11378.43
2025-05-13,London,11395.04,11397.69,11397.87,11378.43
2025-05-13,NY,11395.04,11397.69,11397.87,11378.43
2025-05-14,Asian,11410.6,11412.98,11413.15,11396.89
2025-05-14,London,11410.6,11412.98,11413.15,11396.89
2025-05-14,NY,11410.6,11412.98,11413.15,11396.89
2025-05-15,Asian,11428.38,11430.71,11431.75,11412.25
2025-05-15,London,11428.38,11430.71,11431.75,11412.25
2025-05-15,NY,11428.38,11430.71,11431.75,11412.25
2025-05-16,Asian,11447.09,11449.53,11450.21,11431.16
2025-05-16,London,11447.09,11449.53,11450.21,11431.16
2025-05-16,NY,11447.09,11449.53,11450.21,11431.16
