Date,Year,Quarter,Month,Week_Number,Day_of_Week,Session,Session_Open,Session_High,Session_Low,Session_Close,Session_Range,Directional_Bias,Fib_0_Percent,Fib_100_Percent,Fib_Minus_25,Fib_Minus_50,Fib_Minus_100,Fib_Minus_168,Fib_132_Percent,Thursday_Daily_Range,Previous_Day_Minus_25,Previous_Day_Minus_50,Previous_Day_High,Previous_Day_Low
2024-12-19,2024,4,12,51,Thursday,NY,9516.28,9523.01,9516.22,9522.9,6.79,Bullish,9516.22,9523.01,9524.71,9526.41,9529.8,9534.42,9514.05,18.36,9502.7,9505.15,9504.71,9486.9
2024-12-20,2024,4,12,51,Friday,Asian,9522.89,9527.3,9522.13,9527.3,5.17,Bullish,9522.13,9527.3,9528.59,9529.88,9532.47,9535.99,9520.48,18.36,9521.36,9523.81,9523.01,9504.65
2024-12-20,2024,4,12,51,Friday,London,9526.15,9537.42,9525.96,9537.42,11.46,Bullish,9525.96,9537.42,9540.28,9543.15,9548.88,9556.67,9522.29,18.36,9521.36,9523.81,9523.01,9504.65
2024-12-20,2024,4,12,51,Friday,NY,9533.99,9541.53,9533.85,9541.53,7.68,Bullish,9533.85,9541.53,9543.45,9545.37,9549.21,9554.43,9531.39,18.36,9521.36,9523.81,9523.01,9504.65
2024-12-23,2024,4,12,52,Monday,Asian,9540.69,9544.34,9540.2,9543.51,4.14,Bullish,9540.2,9544.34,9545.38,9546.41,9548.48,9551.3,9538.88,20.22,9540.28,9543.15,9541.53,9522.13
2024-12-23,2024,4,12,52,Monday,London,9542.87,9552.0,9542.71,9551.83,9.29,Bullish,9542.71,9552.0,9554.32,9556.65,9561.29,9567.61,9539.74,20.22,9540.28,9543.15,9541.53,9522.13
2024-12-23,2024,4,12,52,Monday,NY,9548.87,9557.53,9548.6,9557.12,8.93,Bullish,9548.6,9557.53,9559.76,9562.0,9566.46,9572.53,9545.74,20.22,9540.28,9543.15,9541.53,9522.13
2024-12-24,2024,4,12,52,Tuesday,Asian,9557.58,9563.17,9557.34,9563.17,5.83,Bullish,9557.34,9563.17,9564.63,9566.08,9569.0,9572.96,9555.47,20.22,9554.32,9556.65,9557.53,9540.2
2024-12-24,2024,4,12,52,Tuesday,London,9562.0,9571.9,9561.97,9571.64,9.93,Bullish,9561.97,9571.9,9574.38,9576.86,9581.83,9588.58,9558.79,20.22,9554.32,9556.65,9557.53,9540.2
2024-12-24,2024,4,12,52,Tuesday,NY,9568.83,9576.0,9568.51,9575.87,7.49,Bullish,9568.51,9576.0,9577.87,9579.74,9583.49,9588.58,9566.11,20.22,9554.32,9556.65,9557.53,9540.2
2024-12-25,2024,4,12,52,Wednesday,Asian,9576.12,9580.14,9575.64,9580.14,4.5,Bullish,9575.64,9580.14,9581.26,9582.39,9584.64,9587.7,9574.2,20.22,9574.38,9576.86,9576.0,9557.34
2024-12-25,2024,4,12,52,Wednesday,London,9579.43,9590.07,9579.01,9589.53,11.06,Bullish,9579.01,9590.07,9592.83,9595.6,9601.13,9608.65,9575.47,20.22,9574.38,9576.86,9576.0,9557.34
2024-12-25,2024,4,12,52,Wednesday,NY,9586.49,9593.56,9586.33,9593.56,7.23,Bullish,9586.33,9593.56,9595.37,9597.17,9600.79,9605.71,9584.02,20.22,9574.38,9576.86,9576.0,9557.34
2024-12-26,2024,4,12,52,Thursday,Asian,9594.2,9600.36,9593.88,9600.36,6.48,Bullish,9593.88,9600.36,9601.98,9603.6,9606.84,9611.25,9591.81,20.22,9592.83,9595.6,9593.56,9575.64
2024-12-26,2024,4,12,52,Thursday,London,9599.06,9610.1,9598.94,9610.1,11.16,Bullish,9598.94,9610.1,9612.89,9615.68,9621.26,9628.85,9595.37,20.22,9592.83,9595.6,9593.56,9575.64
2024-12-26,2024,4,12,52,Thursday,NY,9606.05,9614.1,9605.83,9614.01,8.27,Bullish,9605.83,9614.1,9616.17,9618.24,9622.37,9627.99,9603.18,20.22,9592.83,9595.6,9593.56,9575.64
2024-12-27,2024,4,12,52,Friday,Asian,9614.74,9620.09,9614.42,9620.09,5.67,Bullish,9614.42,9620.09,9621.51,9622.92,9625.76,9629.62,9612.61,20.22,9612.89,9615.68,9614.1,9593.88
2024-12-27,2024,4,12,52,Friday,London,9619.43,9631.29,9618.86,9630.52,12.43,Bullish,9618.86,9631.29,9634.4,9637.51,9643.72,9652.17,9614.88,20.22,9612.89,9615.68,9614.1,9593.88
2024-12-27,2024,4,12,52,Friday,NY,9627.04,9635.06,9626.73,9634.69,8.33,Bullish,9626.73,9635.06,9637.14,9639.22,9643.39,9649.05,9624.06,20.22,9612.89,9615.68,9614.1,9593.88
2024-12-30,2024,4,12,1,Monday,Asian,9634.98,9637.7,9634.29,9637.7,3.41,Bullish,9634.29,9637.7,9638.55,9639.41,9641.11,9643.43,9633.2,19.99,9634.4,9637.51,9635.06,9614.42
2024-12-30,2024,4,12,1,Monday,London,9637.16,9644.98,9636.94,9644.98,8.04,Bullish,9636.94,9644.98,9646.99,9649.0,9653.02,9658.49,9634.37,19.99,9634.4,9637.51,9635.06,9614.42
2024-12-30,2024,4,12,1,Monday,NY,9642.64,9650.65,9642.43,9650.57,8.22,Bullish,9642.43,9650.65,9652.7,9654.76,9658.87,9664.46,9639.8,19.99,9634.4,9637.51,9635.06,9614.42
2024-12-31,2024,4,12,1,Tuesday,Asian,9650.28,9655.69,9649.9,9655.69,5.79,Bullish,9649.9,9655.69,9657.14,9658.59,9661.48,9665.42,9648.05,19.99,9652.7,9654.76,9650.65,9634.29
2024-12-31,2024,4,12,1,Tuesday,London,9654.69,9665.75,9654.59,9665.75,11.16,Bullish,9654.59,9665.75,9668.54,9671.33,9676.91,9684.5,9651.02,19.99,9652.7,9654.76,9650.65,9634.29
2024-12-31,2024,4,12,1,Tuesday,NY,9661.85,9670.05,9661.71,9669.86,8.34,Bullish,9661.71,9670.05,9672.13,9674.22,9678.39,9684.06,9659.04,19.99,9652.7,9654.76,9650.65,9634.29
2025-01-01,2025,1,1,1,Wednesday,Asian,9669.79,9675.94,9669.21,9675.94,6.73,Bullish,9669.21,9675.94,9677.62,9679.31,9682.67,9687.25,9667.06,19.47,9668.54,9671.33,9670.05,9649.9
2025-01-01,2025,1,1,1,Wednesday,London,9674.68,9685.39,9674.55,9685.0,10.84,Bullish,9674.55,9685.39,9688.1,9690.81,9696.23,9703.6,9671.08,19.47,9668.54,9671.33,9670.05,9649.9
2025-01-01,2025,1,1,1,Wednesday,NY,9681.6,9689.31,9681.36,9689.31,7.95,Bullish,9681.36,9689.31,9691.3,9693.28,9697.26,9702.67,9678.82,19.47,9668.54,9671.33,9670.05,9649.9
2025-01-02,2025,1,1,1,Thursday,Asian,9689.69,9694.72,9689.26,9694.72,5.46,Bullish,9689.26,9694.72,9696.08,9697.45,9700.18,9703.89,9687.51,19.47,9688.1,9690.81,9689.31,9669.21
2025-01-02,2025,1,1,1,Thursday,London,9693.11,9704.8,9692.99,9704.8,11.81,Bullish,9692.99,9704.8,9707.75,9710.7,9716.61,9724.64,9689.21,19.47,9688.1,9690.81,9689.31,9669.21
2025-01-02,2025,1,1,1,Thursday,NY,9700.68,9708.73,9700.42,9708.51,8.31,Bullish,9700.42,9708.73,9710.81,9712.88,9717.04,9722.69,9697.76,19.47,9688.1,9690.81,9689.31,9669.21
2025-01-03,2025,1,1,1,Friday,Asian,9709.2,9714.64,9708.81,9714.64,5.83,Bullish,9708.81,9714.64,9716.1,9717.56,9720.47,9724.43,9706.94,19.47,9707.75,9710.7,9708.73,9689.26
2025-01-03,2025,1,1,1,Friday,London,9713.18,9723.07,9712.79,9723.05,10.28,Bullish,9712.79,9723.07,9725.64,9728.21,9733.35,9740.34,9709.5,19.47,9707.75,9710.7,9708.73,9689.26
2025-01-03,2025,1,1,1,Friday,NY,9720.34,9728.45,9720.0,9728.38,8.45,Bullish,9720.0,9728.45,9730.56,9732.68,9736.9,9742.65,9717.3,19.47,9707.75,9710.7,9708.73,9689.26
2025-01-06,2025,1,1,2,Monday,Asian,9729.15,9732.95,9728.66,9732.95,4.29,Bullish,9728.66,9732.95,9734.02,9735.1,9737.24,9740.16,9727.29,20.43,9725.64,9728.21,9728.45,9708.81
2025-01-06,2025,1,1,2,Monday,London,9731.61,9740.98,9731.6,9740.98,9.38,Bullish,9731.6,9740.98,9743.32,9745.67,9750.36,9756.74,9728.6,20.43,9725.64,9728.21,9728.45,9708.81
2025-01-06,2025,1,1,2,Monday,NY,9737.92,9747.75,9737.78,9747.7,9.97,Bullish,9737.78,9747.75,9750.24,9752.74,9757.72,9764.5,9734.59,20.43,9725.64,9728.21,9728.45,9708.81
2025-01-07,2025,1,1,2,Tuesday,Asian,9747.99,9753.08,9747.77,9753.08,5.31,Bullish,9747.77,9753.08,9754.41,9755.74,9758.39,9762.0,9746.07,20.43,9750.24,9752.74,9747.75,9728.66
2025-01-07,2025,1,1,2,Tuesday,London,9751.32,9762.38,9751.0,9761.84,11.38,Bullish,9751.0,9762.38,9765.22,9768.07,9773.76,9781.5,9747.36,20.43,9750.24,9752.74,9747.75,9728.66
2025-01-07,2025,1,1,2,Tuesday,NY,9759.39,9764.34,9758.81,9763.93,5.53,Bullish,9758.81,9764.34,9765.72,9767.1,9769.87,9773.63,9757.04,20.43,9750.24,9752.74,9747.75,9728.66
2025-01-08,2025,1,1,2,Wednesday,Asian,9764.61,9769.37,9764.4,9769.37,4.97,Bullish,9764.4,9769.37,9770.61,9771.86,9774.34,9777.72,9762.81,20.43,9765.22,9768.07,9764.34,9747.77
2025-01-08,2025,1,1,2,Wednesday,London,9768.18,9779.56,9768.12,9779.56,11.44,Bullish,9768.12,9779.56,9782.42,9785.28,9791.0,9798.78,9764.46,20.43,9765.22,9768.07,9764.34,9747.77
2025-01-08,2025,1,1,2,Wednesday,NY,9775.29,9783.59,9774.95,9783.08,8.64,Bullish,9774.95,9783.59,9785.75,9787.91,9792.23,9798.11,9772.19,20.43,9765.22,9768.07,9764.34,9747.77
2025-01-09,2025,1,1,2,Thursday,Asian,9783.54,9789.8,9783.03,9789.8,6.77,Bullish,9783.03,9789.8,9791.49,9793.18,9796.57,9801.17,9780.86,20.43,9782.42,9785.28,9783.59,9764.4
2025-01-09,2025,1,1,2,Thursday,London,9788.67,9798.25,9788.58,9798.25,9.67,Bullish,9788.58,9798.25,9800.67,9803.08,9807.92,9814.5,9785.49,20.43,9782.42,9785.28,9783.59,9764.4
2025-01-09,2025,1,1,2,Thursday,NY,9795.31,9803.46,9795.2,9803.27,8.26,Bullish,9795.2,9803.46,9805.52,9807.59,9811.72,9817.34,9792.56,20.43,9782.42,9785.28,9783.59,9764.4
2025-01-10,2025,1,1,2,Friday,Asian,9804.52,9808.03,9804.1,9808.03,3.93,Bullish,9804.1,9808.03,9809.01,9810.0,9811.96,9814.63,9802.84,20.43,9800.67,9803.08,9803.46,9783.03
2025-01-10,2025,1,1,2,Friday,London,9807.15,9818.07,9806.94,9817.78,11.13,Bullish,9806.94,9818.07,9820.85,9823.63,9829.2,9836.77,9803.38,20.43,9800.67,9803.08,9803.46,9783.03
2025-01-10,2025,1,1,2,Friday,NY,9814.15,9823.04,9814.09,9822.95,8.95,Bullish,9814.09,9823.04,9825.28,9827.52,9831.99,9838.08,9811.23,20.43,9800.67,9803.08,9803.46,9783.03
2025-01-13,2025,1,1,3,Monday,Asian,9823.77,9828.78,9823.32,9828.78,5.46,Bullish,9823.32,9828.78,9830.15,9831.51,9834.24,9837.95,9821.57,20.59,9820.85,9823.63,9823.04,9804.1
2025-01-13,2025,1,1,3,Monday,London,9827.75,9837.81,9827.59,9837.81,10.22,Bullish,9827.59,9837.81,9840.36,9842.92,9848.03,9854.98,9824.32,20.59,9820.85,9823.63,9823.04,9804.1
2025-01-13,2025,1,1,3,Monday,NY,9833.67,9842.88,9833.54,9842.82,9.34,Bullish,9833.54,9842.88,9845.21,9847.55,9852.22,9858.57,9830.55,20.59,9820.85,9823.63,9823.04,9804.1
2025-01-14,2025,1,1,3,Tuesday,Asian,9843.52,9847.28,9843.16,9847.28,4.12,Bullish,9843.16,9847.28,9848.31,9849.34,9851.4,9854.2,9841.84,20.59,9840.36,9842.92,9842.88,9823.32
2025-01-14,2025,1,1,3,Tuesday,London,9846.14,9857.66,9845.88,9857.66,11.78,Bullish,9845.88,9857.66,9860.6,9863.55,9869.44,9877.45,9842.11,20.59,9840.36,9842.92,9842.88,9823.32
2025-01-14,2025,1,1,3,Tuesday,NY,9853.93,9862.41,9853.74,9862.08,8.67,Bullish,9853.74,9862.41,9864.58,9866.74,9871.08,9876.98,9850.97,20.59,9840.36,9842.92,9842.88,9823.32
2025-01-15,2025,1,1,3,Wednesday,Asian,9863.38,9867.46,9862.79,9867.46,4.67,Bullish,9862.79,9867.46,9868.63,9869.79,9872.13,9875.31,9861.3,20.59,9860.6,9863.55,9862.41,9843.16
2025-01-15,2025,1,1,3,Wednesday,London,9866.5,9876.44,9866.25,9876.44,10.19,Bullish,9866.25,9876.44,9878.99,9881.53,9886.63,9893.56,9862.99,20.59,9860.6,9863.55,9862.41,9843.16
2025-01-15,2025,1,1,3,Wednesday,NY,9873.22,9881.75,9873.14,9881.67,8.61,Bullish,9873.14,9881.75,9883.9,9886.06,9890.36,9896.21,9870.38,20.59,9860.6,9863.55,9862.41,9843.16
2025-01-16,2025,1,1,3,Thursday,Asian,9882.96,9887.43,9882.47,9887.33,4.96,Bullish,9882.47,9887.43,9888.67,9889.91,9892.39,9895.76,9880.88,20.59,9878.99,9881.53,9881.75,9862.79
2025-01-16,2025,1,1,3,Thursday,London,9886.21,9897.33,9886.01,9897.28,11.32,Bullish,9886.01,9897.33,9900.16,9902.99,9908.65,9916.35,9882.39,20.59,9878.99,9881.53,9881.75,9862.79
2025-01-16,2025,1,1,3,Thursday,NY,9893.07,9903.06,9892.86,9902.2,10.2,Bullish,9892.86,9903.06,9905.61,9908.16,9913.26,9920.2,9889.6,20.59,9878.99,9881.53,9881.75,9862.79
2025-01-17,2025,1,1,3,Friday,Asian,9902.36,9906.59,9901.59,9906.59,5.0,Bullish,9901.59,9906.59,9907.84,9909.09,9911.59,9914.99,9899.99,20.59,9900.16,9902.99,9903.06,9882.47
2025-01-17,2025,1,1,3,Friday,London,9905.5,9915.47,9905.42,9915.47,10.05,Bullish,9905.42,9915.47,9917.98,9920.49,9925.52,9932.35,9902.2,20.59,9900.16,9902.99,9903.06,9882.47
2025-01-17,2025,1,1,3,Friday,NY,9912.02,9920.72,9911.9,9920.09,8.82,Bullish,9911.9,9920.72,9922.92,9925.13,9929.54,9935.54,9909.08,20.59,9900.16,9902.99,9903.06,9882.47
2025-01-20,2025,1,1,4,Monday,Asian,9919.94,9926.25,9919.47,9926.25,6.78,Bullish,9919.47,9926.25,9927.94,9929.64,9933.03,9937.64,9917.3,18.61,9917.98,9920.49,9920.72,9901.59
2025-01-20,2025,1,1,4,Monday,London,9925.02,9936.32,9924.82,9936.32,11.5,Bullish,9924.82,9936.32,9939.19,9942.07,9947.82,9955.64,9921.14,18.61,9917.98,9920.49,9920.72,9901.59
2025-01-20,2025,1,1,4,Monday,NY,9932.51,9941.48,9932.4,9941.27,9.08,Bullish,9932.4,9941.48,9943.75,9946.02,9950.56,9956.73,9929.49,18.61,9917.98,9920.49,9920.72,9901.59
2025-01-21,2025,1,1,4,Tuesday,Asian,9941.75,9946.27,9941.25,9946.24,5.02,Bullish,9941.25,9946.27,9947.53,9948.78,9951.29,9954.7,9939.64,18.61,9939.19,9942.07,9941.48,9919.47
2025-01-21,2025,1,1,4,Tuesday,London,9944.87,9956.7,9944.68,9956.7,12.02,Bullish,9944.68,9956.7,9959.71,9962.71,9968.72,9976.89,9940.83,18.61,9939.19,9942.07,9941.48,9919.47
2025-01-21,2025,1,1,4,Tuesday,NY,9952.87,9962.18,9952.37,9961.99,9.81,Bullish,9952.37,9962.18,9964.63,9967.08,9971.99,9978.66,9949.23,18.61,9939.19,9942.07,9941.48,9919.47
2025-01-22,2025,1,1,4,Wednesday,Asian,9961.81,9964.37,9960.96,9964.37,3.41,Bullish,9960.96,9964.37,9965.22,9966.08,9967.78,9970.1,9959.87,18.61,9959.71,9962.71,9962.18,9941.25
2025-01-22,2025,1,1,4,Wednesday,London,9963.34,9972.28,9963.28,9972.28,9.0,Bullish,9963.28,9972.28,9974.53,9976.78,9981.28,9987.4,9960.4,18.61,9959.71,9962.71,9962.18,9941.25
2025-01-22,2025,1,1,4,Wednesday,NY,9969.32,9974.99,9969.21,9974.97,5.78,Bullish,9969.21,9974.99,9976.43,9977.88,9980.77,9984.7,9967.36,18.61,9959.71,9962.71,9962.18,9941.25
2025-01-23,2025,1,1,4,Thursday,Asian,9975.02,9980.29,9974.58,9979.91,5.71,Bullish,9974.58,9980.29,9981.72,9983.15,9986.0,9989.88,9972.75,18.61,9974.53,9976.78,9974.99,9960.96
2025-01-23,2025,1,1,4,Thursday,London,9978.96,9989.36,9978.86,9988.98,10.5,Bullish,9978.86,9989.36,9991.99,9994.61,9999.86,10007.0,9975.5,18.61,9974.53,9976.78,9974.99,9960.96
2025-01-23,2025,1,1,4,Thursday,NY,9986.07,9993.19,9985.82,9993.08,7.37,Bullish,9985.82,9993.19,9995.03,9996.88,10000.56,10005.57,9983.46,18.61,9974.53,9976.78,9974.99,9960.96
2025-01-24,2025,1,1,4,Friday,Asian,9992.96,9998.93,9992.59,9998.89,6.34,Bullish,9992.59,9998.93,10000.51,10002.1,10005.27,10009.58,9990.56,18.61,9991.99,9994.61,9993.19,9974.58
2025-01-24,2025,1,1,4,Friday,London,9997.75,10007.06,9997.56,10006.88,9.5,Bullish,9997.56,10007.06,10009.43,10011.81,10016.56,10023.02,9994.52,18.61,9991.99,9994.61,9993.19,9974.58
2025-01-24,2025,1,1,4,Friday,NY,10003.8,10009.83,10003.54,10009.83,6.29,Bullish,10003.54,10009.83,10011.4,10012.97,10016.12,10020.4,10001.53,18.61,9991.99,9994.61,9993.19,9974.58
2025-01-27,2025,1,1,5,Monday,Asian,10009.3,10013.19,10008.24,10013.19,4.95,Bullish,10008.24,10013.19,10014.43,10015.67,10018.14,10021.51,10006.66,17.67,10009.43,10011.81,10009.83,9992.59
2025-01-27,2025,1,1,5,Monday,London,10011.9,10024.01,10011.74,10024.01,12.27,Bullish,10011.74,10024.01,10027.08,10030.15,10036.28,10044.62,10007.81,17.67,10009.43,10011.81,10009.83,9992.59
2025-01-27,2025,1,1,5,Monday,NY,10020.05,10029.23,10020.01,10029.12,9.22,Bullish,10020.01,10029.23,10031.53,10033.84,10038.45,10044.72,10017.06,17.67,10009.43,10011.81,10009.83,9992.59
2025-01-28,2025,1,1,5,Tuesday,Asian,10028.73,10033.13,10028.49,10033.13,4.64,Bullish,10028.49,10033.13,10034.29,10035.45,10037.77,10040.93,10027.01,17.67,10027.08,10030.15,10029.23,10008.24
2025-01-28,2025,1,1,5,Tuesday,London,10031.89,10041.03,10031.78,10041.03,9.25,Bullish,10031.78,10041.03,10043.34,10045.66,10050.28,10056.57,10028.82,17.67,10027.08,10030.15,10029.23,10008.24
2025-01-28,2025,1,1,5,Tuesday,NY,10037.66,10046.01,10037.55,10045.95,8.46,Bullish,10037.55,10046.01,10048.12,10050.24,10054.47,10060.22,10034.84,17.67,10027.08,10030.15,10029.23,10008.24
2025-01-29,2025,1,1,5,Wednesday,Asian,10046.99,10049.02,10045.83,10048.99,3.19,Bullish,10045.83,10049.02,10049.82,10050.62,10052.21,10054.38,10044.81,17.67,10043.34,10045.66,10046.01,10028.49
2025-01-29,2025,1,1,5,Wednesday,London,10048.15,10056.61,10047.98,10056.54,8.63,Bullish,10047.98,10056.61,10058.77,10060.93,10065.24,10071.11,10045.22,17.67,10043.34,10045.66,10046.01,10028.49
2025-01-29,2025,1,1,5,Wednesday,NY,10053.56,10061.43,10053.39,10061.3,8.04,Bullish,10053.39,10061.43,10063.44,10065.45,10069.47,10074.94,10050.82,17.67,10043.34,10045.66,10046.01,10028.49
2025-01-30,2025,1,1,5,Thursday,Asian,10061.86,10067.55,10061.06,10067.55,6.49,Bullish,10061.06,10067.55,10069.17,10070.79,10074.04,10078.45,10058.98,17.67,10058.77,10060.93,10061.43,10045.83
2025-01-30,2025,1,1,5,Thursday,London,10066.03,10075.22,10065.91,10075.22,9.31,Bullish,10065.91,10075.22,10077.55,10079.88,10084.53,10090.86,10062.93,17.67,10058.77,10060.93,10061.43,10045.83
2025-01-30,2025,1,1,5,Thursday,NY,10072.44,10078.73,10071.91,10078.73,6.82,Bullish,10071.91,10078.73,10080.43,10082.14,10085.55,10090.19,10069.73,17.67,10058.77,10060.93,10061.43,10045.83
2025-01-31,2025,1,1,5,Friday,Asian,10079.14,10085.15,10078.8,10085.15,6.35,Bullish,10078.8,10085.15,10086.74,10088.33,10091.5,10095.82,10076.77,17.67,10077.55,10079.88,10078.73,10061.06
2025-01-31,2025,1,1,5,Friday,London,10084.19,10095.92,10084.1,10095.92,11.82,Bullish,10084.1,10095.92,10098.88,10101.83,10107.74,10115.78,10080.32,17.67,10077.55,10079.88,10078.73,10061.06
2025-01-31,2025,1,1,5,Friday,NY,10092.01,10100.32,10091.76,10100.25,8.56,Bullish,10091.76,10100.32,10102.46,10104.6,10108.88,10114.7,10089.02,17.67,10077.55,10079.88,10078.73,10061.06
2025-02-03,2025,1,2,6,Monday,Asian,10099.47,10103.14,10099.08,10103.1,4.06,Bullish,10099.08,10103.14,10104.15,10105.17,10107.2,10109.96,10097.78,20.73,10098.88,10101.83,10100.32,10078.8
2025-02-03,2025,1,2,6,Monday,London,10102.22,10111.39,10102.14,10111.39,9.25,Bullish,10102.14,10111.39,10113.7,10116.01,10120.64,10126.93,10099.18,20.73,10098.88,10101.83,10100.32,10078.8
2025-02-03,2025,1,2,6,Monday,NY,10108.81,10117.0,10108.69,10116.99,8.31,Bullish,10108.69,10117.0,10119.08,10121.15,10125.31,10130.96,10106.03,20.73,10098.88,10101.83,10100.32,10078.8
2025-02-04,2025,1,2,6,Tuesday,Asian,10117.71,10121.79,10117.45,10121.79,4.34,Bullish,10117.45,10121.79,10122.88,10123.96,10126.13,10129.08,10116.06,20.73,10113.7,10116.01,10117.0,10099.08
2025-02-04,2025,1,2,6,Tuesday,London,10120.7,10132.63,10120.43,10132.61,12.2,Bullish,10120.43,10132.63,10135.68,10138.73,10144.83,10153.13,10116.53,20.73,10113.7,10116.01,10117.0,10099.08
2025-02-04,2025,1,2,6,Tuesday,NY,10128.02,10137.16,10127.66,10137.0,9.5,Bullish,10127.66,10137.16,10139.53,10141.91,10146.66,10153.12,10124.62,20.73,10113.7,10116.01,10117.0,10099.08
2025-02-05,2025,1,2,6,Wednesday,Asian,10137.25,10142.37,10136.72,10142.02,5.65,Bullish,10136.72,10142.37,10143.78,10145.2,10148.02,10151.86,10134.91,20.73,10135.68,10138.73,10137.16,10117.45
2025-02-05,2025,1,2,6,Wednesday,London,10141.18,10150.24,10140.95,10150.24,9.29,Bullish,10140.95,10150.24,10152.56,10154.88,10159.53,10165.85,10137.98,20.73,10135.68,10138.73,10137.16,10117.45
2025-02-05,2025,1,2,6,Wednesday,NY,10146.68,10154.33,10146.5,10154.03,7.83,Bullish,10146.5,10154.33,10156.29,10158.24,10162.16,10167.48,10143.99,20.73,10135.68,10138.73,10137.16,10117.45
2025-02-06,2025,1,2,6,Thursday,Asian,10154.41,10159.21,10154.18,10159.21,5.03,Bullish,10154.18,10159.21,10160.47,10161.72,10164.24,10167.66,10152.57,20.73,10152.56,10154.88,10154.33,10136.72
2025-02-06,2025,1,2,6,Thursday,London,10158.08,10169.35,10157.81,10169.04,11.54,Bullish,10157.81,10169.35,10172.24,10175.12,10180.89,10188.74,10154.12,20.73,10152.56,10154.88,10154.33,10136.72
2025-02-06,2025,1,2,6,Thursday,NY,10165.78,10174.91,10165.53,10174.9,9.38,Bullish,10165.53,10174.91,10177.25,10179.6,10184.29,10190.67,10162.53,20.73,10152.56,10154.88,10154.33,10136.72
2025-02-07,2025,1,2,6,Friday,Asian,10175.15,10178.95,10174.28,10178.95,4.67,Bullish,10174.28,10178.95,10180.12,10181.28,10183.62,10186.8,10172.79,20.73,10172.24,10175.12,10174.91,10154.18
2025-02-07,2025,1,2,6,Friday,London,10177.8,10188.05,10177.49,10187.98,10.56,Bullish,10177.49,10188.05,10190.69,10193.33,10198.61,10205.79,10174.11,20.73,10172.24,10175.12,10174.91,10154.18
2025-02-07,2025,1,2,6,Friday,NY,10184.7,10192.32,10184.51,10192.18,7.81,Bullish,10184.51,10192.32,10194.27,10196.22,10200.13,10205.44,10182.01,20.73,10172.24,10175.12,10174.91,10154.18
2025-02-10,2025,1,2,7,Monday,Asian,10192.36,10195.33,10192.08,10194.91,3.25,Bullish,10192.08,10195.33,10196.14,10196.95,10198.58,10200.79,10191.04,18.19,10190.69,10193.33,10192.32,10174.28
2025-02-10,2025,1,2,7,Monday,London,10194.19,10204.8,10194.0,10204.8,10.8,Bullish,10194.0,10204.8,10207.5,10210.2,10215.6,10222.94,10190.54,18.19,10190.69,10193.33,10192.32,10174.28
2025-02-10,2025,1,2,7,Monday,NY,10201.07,10209.54,10200.86,10209.43,8.68,Bullish,10200.86,10209.54,10211.71,10213.88,10218.22,10224.12,10198.08,18.19,10190.69,10193.33,10192.32,10174.28
2025-02-11,2025,1,2,7,Tuesday,Asian,10209.8,10214.78,10209.62,10214.78,5.16,Bullish,10209.62,10214.78,10216.07,10217.36,10219.94,10223.45,10207.97,18.19,10207.5,10210.2,10209.54,10192.08
2025-02-11,2025,1,2,7,Tuesday,London,10213.65,10223.68,10213.59,10223.03,10.09,Bullish,10213.59,10223.68,10226.2,10228.73,10233.77,10240.63,10210.36,18.19,10207.5,10210.2,10209.54,10192.08
2025-02-11,2025,1,2,7,Tuesday,NY,10220.53,10227.55,10220.45,10227.52,7.1,Bullish,10220.45,10227.55,10229.32,10231.1,10234.65,10239.48,10218.18,18.19,10207.5,10210.2,10209.54,10192.08
2025-02-12,2025,1,2,7,Wednesday,Asian,10227.17,10231.75,10227.02,10231.63,4.73,Bullish,10227.02,10231.75,10232.93,10234.11,10236.48,10239.7,10225.51,18.19,10226.2,10228.73,10227.55,10209.62
2025-02-12,2025,1,2,7,Wednesday,London,10230.81,10240.12,10230.64,10240.0,9.48,Bullish,10230.64,10240.12,10242.49,10244.86,10249.6,10256.05,10227.61,18.19,10226.2,10228.73,10227.55,10209.62
2025-02-12,2025,1,2,7,Wednesday,NY,10237.42,10244.79,10237.13,10244.52,7.66,Bullish,10237.13,10244.79,10246.71,10248.62,10252.45,10257.66,10234.68,18.19,10226.2,10228.73,10227.55,10209.62
2025-02-13,2025,1,2,7,Thursday,Asian,10244.37,10248.86,10244.17,10248.86,4.69,Bullish,10244.17,10248.86,10250.03,10251.21,10253.55,10256.74,10242.67,18.19,10242.49,10244.86,10244.79,10227.02
2025-02-13,2025,1,2,7,Thursday,London,10247.52,10257.77,10247.44,10257.77,10.33,Bullish,10247.44,10257.77,10260.35,10262.94,10268.1,10275.12,10244.13,18.19,10242.49,10244.86,10244.79,10227.02
2025-02-13,2025,1,2,7,Thursday,NY,10254.26,10262.36,10254.17,10261.61,8.19,Bullish,10254.17,10262.36,10264.41,10266.46,10270.55,10276.12,10251.55,18.19,10242.49,10244.86,10244.79,10227.02
2025-02-14,2025,1,2,7,Friday,Asian,10261.88,10266.35,10261.49,10266.35,4.86,Bullish,10261.49,10266.35,10267.57,10268.78,10271.21,10274.51,10259.93,18.19,10260.35,10262.94,10262.36,10244.17
2025-02-14,2025,1,2,7,Friday,London,10264.75,10275.59,10264.37,10275.52,11.22,Bullish,10264.37,10275.59,10278.4,10281.2,10286.81,10294.44,10260.78,18.19,10260.35,10262.94,10262.36,10244.17
